Days for shipment (scheduled),Category Name,Market,Order Item Discount,Order Item Profit Ratio,Order Region,Order Status,Product Price,Shipping Mode
2,Cleats,Europe,21.60000038,0.379999995,Western Europe,PENDING,59.99000168,Second Class
2,Girls' Apparel,Europe,7.0,-2.599999905,Northern Europe,PENDING,70.0,Second Class
2,Shop By Sport,Europe,7.199999809,0.289999992,Southern Europe,PENDING,39.99000168,Second Class
2,Shop By Sport,Europe,9.600000381,0.479999989,Western Europe,PENDING,39.99000168,Second Class
2,Women's Apparel,Europe,15.0,0.360000014,Western Europe,PENDING,50.0,Second Class
2,Women's Apparel,Europe,17.0,-0.01,Eastern Europe,PENDING,50.0,Second Class
2,Women's Apparel,Europe,20.0,-0.200000003,Northern Europe,PENDING,50.0,Second Class
2,Accessories,Europe,7.5,-0.039999999,Eastern Europe,PENDING,24.98999977,Second Class
2,Electronics,Europe,9.600000381,-0.140000001,Western Europe,PENDING,31.98999977,Second Class
2,Cardio Equipment,Europe,18.0,-0.779999971,Northern Europe,PROCESSING,99.98999786,Second Class
2,Electronics,Europe,7.679999828,0.109999999,Northern Europe,PROCESSING,31.98999977,Second Class
2,Cardio Equipment,Europe,24.0,0.310000002,Southern Europe,PROCESSING,99.98999786,Second Class
2,Cleats,Europe,0.0,0.330000013,Western Europe,PROCESSING,59.99000168,Second Class
2,Cleats,Europe,10.80000019,-1.700000048,Western Europe,PROCESSING,59.99000168,Second Class
2,Cleats,Europe,15.60000038,0.409999996,Eastern Europe,PROCESSING,59.99000168,Second Class
2,Cleats,Europe,20.39999962,0.07,Western Europe,PROCESSING,59.99000168,Second Class
2,Cleats,Europe,21.60000038,-0.769999981,Western Europe,PROCESSING,59.99000168,Second Class
2,Cleats,Europe,21.60000038,0.460000008,Western Europe,PROCESSING,59.99000168,Second Class
2,Cleats,Europe,24.0,-0.059999999,Western Europe,PROCESSING,59.99000168,Second Class
2,Cleats,Europe,30.0,0.280000001,Western Europe,PROCESSING,59.99000168,Second Class
2,Cleats,Europe,30.0,0.319999993,Western Europe,PROCESSING,59.99000168,Second Class
2,Shop By Sport,Europe,0.0,-0.189999998,Western Europe,PROCESSING,39.99000168,Second Class
2,Shop By Sport,Europe,1.600000024,0.479999989,Western Europe,PROCESSING,39.99000168,Second Class
2,Shop By Sport,Europe,2.400000095,0.340000004,Southern Europe,PROCESSING,39.99000168,Second Class
2,Women's Apparel,Europe,4.0,-0.01,Western Europe,PROCESSING,50.0,Second Class
2,Shop By Sport,Europe,5.599999905,0.49000001,Western Europe,PROCESSING,39.99000168,Second Class
2,Shop By Sport,Europe,5.599999905,0.460000008,Western Europe,PROCESSING,39.99000168,Second Class
2,Women's Apparel,Europe,7.0,0.460000008,Western Europe,PROCESSING,50.0,Second Class
2,Women's Apparel,Europe,12.0,0.300000012,Western Europe,PROCESSING,50.0,Second Class
2,Women's Apparel,Europe,15.0,-0.029999999,Western Europe,PROCESSING,50.0,Second Class
2,Women's Apparel,Europe,15.0,0.289999992,Western Europe,PROCESSING,50.0,Second Class
2,Women's Apparel,Europe,16.0,0.090000004,Western Europe,PROCESSING,50.0,Second Class
2,Women's Apparel,Europe,17.0,0.370000005,Western Europe,PROCESSING,50.0,Second Class
2,Shop By Sport,Europe,14.39999962,0.129999995,Eastern Europe,PROCESSING,39.99000168,Second Class
2,Women's Apparel,Europe,18.0,0.300000012,Northern Europe,PROCESSING,50.0,Second Class
2,Women's Apparel,Europe,20.0,0.039999999,Western Europe,PROCESSING,50.0,Second Class
2,Electronics,Europe,15.60000038,0.460000008,Eastern Europe,PROCESSING,51.99000168,Second Class
2,Cleats,Europe,14.39999962,-0.01,Western Europe,SUSPECTED_FRAUD,59.99000168,Second Class
2,Cleats,Europe,15.60000038,0.25,Western Europe,SUSPECTED_FRAUD,59.99000168,Second Class
2,Cleats,Europe,15.60000038,0.310000002,Western Europe,SUSPECTED_FRAUD,59.99000168,Second Class
2,Women's Apparel,Europe,5.0,0.109999999,Western Europe,SUSPECTED_FRAUD,50.0,Second Class
2,Shop By Sport,Europe,12.0,0.289999992,Western Europe,SUSPECTED_FRAUD,39.99000168,Second Class
2,Baseball & Softball,LATAM,12.0,0.140000001,Central America,CANCELED,59.99000168,Second Class
2,Cleats,LATAM,4.800000191,0.479999989,South America,CANCELED,59.99000168,Second Class
2,Women's Apparel,LATAM,2.0,-0.239999995,Central America,CANCELED,50.0,Second Class
2,Women's Apparel,LATAM,17.0,0.360000014,South America,CANCELED,50.0,Second Class
2,Lacrosse,LATAM,0.5,0.270000011,Central America,PENDING,24.98999977,Second Class
2,Cardio Equipment,LATAM,14.0,0.49000001,Central America,PENDING,99.98999786,Second Class
2,Cardio Equipment,LATAM,24.0,0.340000004,Central America,PENDING,99.98999786,Second Class
2,Cardio Equipment,LATAM,50.0,0.49000001,Central America,PENDING,99.98999786,Second Class
2,Cleats,LATAM,0.0,0.25999999,Central America,PENDING,59.99000168,Second Class
2,Cleats,LATAM,3.599999905,0.460000008,Central America,PENDING,59.99000168,Second Class
2,Cleats,LATAM,4.800000191,0.119999997,Caribbean,PENDING,59.99000168,Second Class
2,Cleats,LATAM,6.599999905,0.310000002,Central America,PENDING,59.99000168,Second Class
2,Cleats,LATAM,12.0,0.200000003,Caribbean,PENDING,59.99000168,Second Class
2,Cleats,LATAM,14.39999962,0.49000001,Central America,PENDING,59.99000168,Second Class
2,Cleats,LATAM,14.39999962,0.349999994,South America,PENDING,59.99000168,Second Class
2,Cleats,LATAM,18.0,-0.079999998,South America,PENDING,59.99000168,Second Class
2,Cleats,LATAM,21.60000038,0.25999999,Central America,PENDING,59.99000168,Second Class
2,Cleats,LATAM,30.0,0.360000014,Central America,PENDING,59.99000168,Second Class
2,Women's Apparel,LATAM,0.0,0.479999989,Central America,PENDING,50.0,Second Class
2,Shop By Sport,LATAM,0.800000012,0.109999999,Central America,PENDING,39.99000168,Second Class
2,Women's Apparel,LATAM,2.0,0.289999992,Central America,PENDING,50.0,Second Class
2,Shop By Sport,LATAM,2.400000095,0.090000004,Central America,PENDING,39.99000168,Second Class
2,Shop By Sport,LATAM,5.599999905,0.270000011,Central America,PENDING,39.99000168,Second Class
2,Women's Apparel,LATAM,9.0,-0.699999988,Caribbean,PENDING,50.0,Second Class
2,Women's Apparel,LATAM,9.0,0.01,Central America,PENDING,50.0,Second Class
2,Women's Apparel,LATAM,10.0,0.059999999,Caribbean,PENDING,50.0,Second Class
2,Shop By Sport,LATAM,9.600000381,0.25999999,Central America,PENDING,39.99000168,Second Class
2,Women's Apparel,LATAM,12.0,-0.039999999,South America,PENDING,50.0,Second Class
2,Women's Apparel,LATAM,12.0,0.25,South America,PENDING,50.0,Second Class
2,Women's Apparel,LATAM,13.0,0.280000001,Central America,PENDING,50.0,Second Class
2,Accessories,LATAM,8.5,0.340000004,Central America,PENDING,24.98999977,Second Class
2,Baseball & Softball,LATAM,10.80000019,-0.280000001,Caribbean,PROCESSING,59.99000168,Second Class
2,Cardio Equipment,LATAM,34.0,0.059999999,Central America,PROCESSING,99.98999786,Second Class
2,Cardio Equipment,LATAM,50.0,0.469999999,Caribbean,PROCESSING,99.98999786,Second Class
2,Cleats,LATAM,14.39999962,0.289999992,Caribbean,PROCESSING,59.99000168,Second Class
2,Cleats,LATAM,14.39999962,0.100000001,Caribbean,PROCESSING,59.99000168,Second Class
2,Cleats,LATAM,18.0,0.449999988,Caribbean,PROCESSING,59.99000168,Second Class
2,Cleats,LATAM,19.20000076,0.439999998,Central America,PROCESSING,59.99000168,Second Class
2,Women's Apparel,LATAM,1.0,0.469999999,Caribbean,PROCESSING,50.0,Second Class
2,Women's Apparel,LATAM,3.0,0.419999987,Central America,PROCESSING,50.0,Second Class
2,Shop By Sport,LATAM,4.0,-1.700000048,Caribbean,PROCESSING,39.99000168,Second Class
2,Shop By Sport,LATAM,4.0,0.5,Central America,PROCESSING,39.99000168,Second Class
2,Shop By Sport,LATAM,4.400000095,0.239999995,Central America,PROCESSING,39.99000168,Second Class
2,Women's Apparel,LATAM,9.0,0.129999995,Caribbean,PROCESSING,50.0,Second Class
2,Shop By Sport,LATAM,9.600000381,0.479999989,Caribbean,PROCESSING,39.99000168,Second Class
2,Women's Apparel,LATAM,16.0,-0.230000004,Central America,PROCESSING,50.0,Second Class
2,Women's Apparel,LATAM,20.0,0.129999995,Caribbean,PROCESSING,50.0,Second Class
2,Electronics,LATAM,10.39999962,0.270000011,Central America,PROCESSING,51.99000168,Second Class
2,Trade-In,LATAM,7.920000076,-0.029999999,Caribbean,PROCESSING,21.98999977,Second Class
2,Cardio Equipment,LATAM,14.0,0.230000004,South America,SUSPECTED_FRAUD,99.98999786,Second Class
2,Trade-In,LATAM,7.039999962,0.109999999,Central America,SUSPECTED_FRAUD,21.98999977,Second Class
2,Cleats,Pacific Asia,18.0,0.439999998,Eastern Asia,CANCELED,59.99000168,Second Class
2,Women's Apparel,Pacific Asia,5.0,0.460000008,Eastern Asia,CANCELED,50.0,Second Class
2,Cardio Equipment,Pacific Asia,2.0,0.360000014,South Asia,PENDING,99.98999786,Second Class
2,Cardio Equipment,Pacific Asia,6.0,0.360000014,South Asia,PENDING,99.98999786,Second Class
2,Cleats,Pacific Asia,2.400000095,0.479999989,South Asia,PENDING,59.99000168,Second Class
2,Cleats,Pacific Asia,8.399999619,-0.159999996,Oceania,PENDING,59.99000168,Second Class
2,Shop By Sport,Pacific Asia,0.800000012,0.090000004,West Asia,PENDING,39.99000168,Second Class
2,Women's Apparel,Pacific Asia,4.0,-0.090000004,South Asia,PENDING,50.0,Second Class
2,Shop By Sport,Pacific Asia,4.0,0.360000014,Eastern Asia,PENDING,39.99000168,Second Class
2,Shop By Sport,Pacific Asia,7.199999809,0.25999999,West Asia,PENDING,39.99000168,Second Class
2,Shop By Sport,Pacific Asia,12.80000019,0.340000004,South Asia,PENDING,39.99000168,Second Class
2,Women's Apparel,Pacific Asia,17.0,0.430000007,Eastern Asia,PENDING,50.0,Second Class
2,Accessories,Pacific Asia,5.0,-0.200000003,South Asia,PENDING,24.98999977,Second Class
2,Electronics,Pacific Asia,13.52000046,0.349999994,Oceania,PENDING,51.99000168,Second Class
2,Cardio Equipment,Pacific Asia,8.0,0.059999999,West Asia,PROCESSING,99.98999786,Second Class
2,Cardio Equipment,Pacific Asia,24.0,0.270000011,Southeast Asia,PROCESSING,99.98999786,Second Class
2,Cardio Equipment,Pacific Asia,26.0,0.25999999,Oceania,PROCESSING,99.98999786,Second Class
2,Cleats,Pacific Asia,3.599999905,0.349999994,Eastern Asia,PROCESSING,59.99000168,Second Class
2,Cleats,Pacific Asia,4.800000191,-0.219999999,Oceania,PROCESSING,59.99000168,Second Class
2,Cleats,Pacific Asia,8.399999619,0.360000014,Oceania,PROCESSING,59.99000168,Second Class
2,Cleats,Pacific Asia,24.0,0.280000001,West Asia,PROCESSING,59.99000168,Second Class
2,Shop By Sport,Pacific Asia,0.0,0.109999999,South Asia,PROCESSING,39.99000168,Second Class
2,Shop By Sport,Pacific Asia,3.200000048,0.330000013,Southeast Asia,PROCESSING,39.99000168,Second Class
2,Women's Apparel,Pacific Asia,9.0,0.01,Oceania,PROCESSING,50.0,Second Class
2,Shop By Sport,Pacific Asia,12.80000019,0.25999999,South Asia,PROCESSING,39.99000168,Second Class
2,Women's Apparel,Pacific Asia,16.0,0.200000003,Southeast Asia,PROCESSING,50.0,Second Class
2,Girls' Apparel,Pacific Asia,10.80000019,-0.379999995,Southeast Asia,PROCESSING,30.0,Second Class
2,Shop By Sport,Pacific Asia,16.0,0.129999995,Oceania,PROCESSING,39.99000168,Second Class
2,Girls' Apparel,Pacific Asia,12.5,0.340000004,Southeast Asia,PROCESSING,25.0,Second Class
2,Trade-In,Pacific Asia,8.0,-0.75,Southeast Asia,PROCESSING,15.98999977,Second Class
2,Hunting & Shooting,Pacific Asia,3.0,0.469999999,Southeast Asia,PROCESSING,29.98999977,Second Class
2,Boxing & MMA,Pacific Asia,10.98999977,0.079999998,West Asia,SUSPECTED_FRAUD,54.97000122,Second Class
2,Electronics,Pacific Asia,10.80000019,0.079999998,Oceania,SUSPECTED_FRAUD,44.99000168,Second Class
2,Cleats,Pacific Asia,10.80000019,0.460000008,Southeast Asia,SUSPECTED_FRAUD,59.99000168,Second Class
2,Cleats,Pacific Asia,18.0,0.49000001,Southeast Asia,SUSPECTED_FRAUD,59.99000168,Second Class
2,Cleats,Pacific Asia,24.0,0.159999996,West Asia,SUSPECTED_FRAUD,59.99000168,Second Class
2,Cleats,Pacific Asia,30.0,0.109999999,Oceania,SUSPECTED_FRAUD,59.99000168,Second Class
2,Girls' Apparel,Pacific Asia,35.0,0.479999989,Oceania,SUSPECTED_FRAUD,70.0,Second Class
2,Electronics,Pacific Asia,5.760000229,0.370000005,Southeast Asia,SUSPECTED_FRAUD,31.98999977,Second Class
2,Cardio Equipment,USCA,24.0,-0.879999995,US Center ,CANCELED,99.98999786,Second Class
2,Cleats,USCA,1.200000048,0.49000001,East of USA,CANCELED,59.99000168,Second Class
2,Tennis & Racquet,USCA,3.599999905,0.340000004,Canada,PENDING,44.99000168,Second Class
2,Cardio Equipment,USCA,18.0,0.409999996,South of  USA ,PENDING,99.98999786,Second Class
2,Cardio Equipment,USCA,24.0,-0.129999995,US Center ,PENDING,99.98999786,Second Class
2,Cardio Equipment,USCA,50.0,-0.730000019,US Center ,PENDING,99.98999786,Second Class
2,Cleats,USCA,3.599999905,0.340000004,West of USA ,PENDING,59.99000168,Second Class
2,Cleats,USCA,6.599999905,0.289999992,South of  USA ,PENDING,59.99000168,Second Class
2,Cleats,USCA,18.0,0.150000006,South of  USA ,PENDING,59.99000168,Second Class
2,Women's Apparel,USCA,4.0,0.25,West of USA ,PENDING,50.0,Second Class
2,Girls' Apparel,USCA,15.0,0.300000012,South of  USA ,PENDING,30.0,Second Class
2,Electronics,USCA,7.679999828,0.129999995,West of USA ,PENDING,31.98999977,Second Class
2,Electronics,USCA,12.80000019,0.079999998,West of USA ,PENDING,31.98999977,Second Class
2,Cardio Equipment,USCA,24.0,0.310000002,West of USA ,PROCESSING,99.98999786,Second Class
2,Cardio Equipment,USCA,36.0,0.449999988,South of  USA ,PROCESSING,99.98999786,Second Class
2,Cleats,USCA,2.400000095,-0.219999999,East of USA,PROCESSING,59.99000168,Second Class
2,Cleats,USCA,10.80000019,0.209999993,West of USA ,PROCESSING,59.99000168,Second Class
2,Cleats,USCA,14.39999962,0.01,East of USA,PROCESSING,59.99000168,Second Class
2,Shop By Sport,USCA,0.0,0.150000006,South of  USA ,PROCESSING,39.99000168,Second Class
2,Women's Apparel,USCA,5.5,-0.200000003,East of USA,PROCESSING,50.0,Second Class
2,Women's Apparel,USCA,10.0,0.140000001,West of USA ,PROCESSING,50.0,Second Class
2,Shop By Sport,USCA,13.60000038,0.180000007,East of USA,PROCESSING,39.99000168,Second Class
2,Golf Balls,USCA,6.400000095,0.01,East of USA,PROCESSING,19.98999977,Second Class
2,Cardio Equipment,USCA,18.0,0.360000014,West of USA ,SUSPECTED_FRAUD,99.98999786,Second Class
2,Cardio Equipment,USCA,30.0,0.49000001,West of USA ,SUSPECTED_FRAUD,99.98999786,Second Class
2,Cleats,USCA,3.599999905,0.360000014,East of USA,SUSPECTED_FRAUD,59.99000168,Second Class
2,Cleats,USCA,10.80000019,0.460000008,West of USA ,SUSPECTED_FRAUD,59.99000168,Second Class
2,Women's Apparel,USCA,13.0,0.469999999,East of USA,SUSPECTED_FRAUD,50.0,Second Class
2,Cardio Equipment,Africa,36.0,0.050000001,North Africa,CANCELED,99.98999786,Second Class
2,Cleats,Africa,7.199999809,0.200000003,North Africa,CANCELED,59.99000168,Second Class
2,Electronics,Africa,11.52000046,-2.5,North Africa,CANCELED,31.98999977,Second Class
2,Cardio Equipment,Africa,39.0,0.140000001,West Africa,PENDING,99.98999786,Second Class
2,Cleats,Africa,9.0,-1.549999952,North Africa,PENDING,59.99000168,Second Class
2,Cleats,Africa,9.899999619,0.129999995,North Africa,PENDING,59.99000168,Second Class
2,Cleats,Africa,28.79999924,0.449999988,East Africa,PENDING,59.99000168,Second Class
2,Cardio Equipment,Africa,16.5,0.370000005,West Africa,PROCESSING,99.98999786,Second Class
2,Women's Apparel,Africa,3.0,0.189999998,North Africa,PROCESSING,50.0,Second Class
2,Cleats,Europe,0.0,0.100000001,Northern Europe,CANCELED,59.99000168,Second Class
2,Cleats,Europe,44.99000168,-0.100000001,Eastern Europe,CANCELED,59.99000168,Second Class
2,Women's Apparel,Europe,0.0,0.079999998,Western Europe,CANCELED,50.0,Second Class
2,Cleats,Europe,1.799999952,0.079999998,Northern Europe,PENDING,59.99000168,Second Class
2,Cleats,Europe,9.0,0.310000002,Western Europe,PENDING,59.99000168,Second Class
2,Cleats,Europe,23.39999962,0.349999994,Western Europe,PENDING,59.99000168,Second Class
2,Cleats,Europe,27.0,0.289999992,Eastern Europe,PENDING,59.99000168,Second Class
2,Cleats,Europe,30.59000015,0.25999999,Western Europe,PENDING,59.99000168,Second Class
2,Cleats,Europe,44.99000168,0.100000001,Western Europe,PENDING,59.99000168,Second Class
2,Shop By Sport,Europe,1.200000048,0.129999995,Western Europe,PENDING,39.99000168,Second Class
2,Shop By Sport,Europe,1.200000048,0.270000011,Western Europe,PENDING,39.99000168,Second Class
2,Women's Apparel,Europe,1.5,0.25,Western Europe,PENDING,50.0,Second Class
2,Shop By Sport,Europe,3.599999905,0.349999994,Western Europe,PENDING,39.99000168,Second Class
2,Shop By Sport,Europe,6.599999905,0.189999998,Northern Europe,PENDING,39.99000168,Second Class
2,Women's Apparel,Europe,18.0,0.360000014,Northern Europe,PENDING,50.0,Second Class
2,Shop By Sport,Europe,22.5,-0.059999999,Northern Europe,PENDING,30.0,Second Class
2,Golf Balls,Europe,1.200000048,0.280000001,Eastern Europe,PENDING,19.98999977,Second Class
2,Hunting & Shooting,Europe,14.39999962,0.300000012,Western Europe,PENDING,29.98999977,Second Class
2,Cardio Equipment,Europe,6.0,0.230000004,Western Europe,PROCESSING,99.98999786,Second Class
2,Electronics,Europe,4.050000191,0.479999989,Western Europe,PROCESSING,44.99000168,Second Class
2,Boxing & MMA,Europe,42.75,0.129999995,Western Europe,PROCESSING,94.98999786,Second Class
2,Cleats,Europe,3.599999905,0.300000012,Western Europe,PROCESSING,59.99000168,Second Class
2,Cleats,Europe,5.400000095,0.079999998,Southern Europe,PROCESSING,59.99000168,Second Class
2,Cleats,Europe,21.60000038,-0.449999988,Western Europe,PROCESSING,59.99000168,Second Class
2,Cleats,Europe,30.59000015,0.090000004,Southern Europe,PROCESSING,59.99000168,Second Class
2,Cleats,Europe,32.38999939,-1.600000024,Northern Europe,PROCESSING,59.99000168,Second Class
2,Women's Apparel,Europe,6.0,0.119999997,Southern Europe,PROCESSING,50.0,Second Class
2,Shop By Sport,Europe,4.800000191,0.349999994,Western Europe,PROCESSING,39.99000168,Second Class
2,Shop By Sport,Europe,8.399999619,0.270000011,Western Europe,PROCESSING,39.99000168,Second Class
2,Women's Apparel,Europe,15.0,0.349999994,Western Europe,PROCESSING,50.0,Second Class
2,Electronics,Europe,14.39999962,0.129999995,Eastern Europe,PROCESSING,31.98999977,Second Class
2,Accessories,Europe,14.98999977,0.330000013,Western Europe,PROCESSING,24.98999977,Second Class
2,Cardio Equipment,Europe,21.0,0.330000013,Western Europe,SUSPECTED_FRAUD,99.98999786,Second Class
2,Cleats,Europe,27.0,0.479999989,Western Europe,SUSPECTED_FRAUD,59.99000168,Second Class
2,Shop By Sport,Europe,6.599999905,0.079999998,Western Europe,SUSPECTED_FRAUD,39.99000168,Second Class
2,Cleats,LATAM,21.60000038,0.180000007,South America,CANCELED,59.99000168,Second Class
2,Cleats,LATAM,23.39999962,0.49000001,South America,CANCELED,59.99000168,Second Class
2,Cleats,LATAM,27.0,0.370000005,South America,CANCELED,59.99000168,Second Class
2,Cleats,LATAM,32.38999939,0.100000001,Caribbean,CANCELED,59.99000168,Second Class
2,Girls' Apparel,LATAM,1.799999952,0.5,South America,CANCELED,30.0,Second Class
2,Lacrosse,LATAM,0.0,0.469999999,South America,PENDING,24.98999977,Second Class
2,Electronics,LATAM,0.0,0.360000014,Central America,PENDING,27.98999977,Second Class
2,Electronics,LATAM,1.919999957,-0.07,Central America,PENDING,31.98999977,Second Class
2,Cardio Equipment,LATAM,36.0,0.270000011,Caribbean,PENDING,99.98999786,Second Class
2,Cardio Equipment,LATAM,48.0,0.270000011,Caribbean,PENDING,99.98999786,Second Class
2,Cardio Equipment,LATAM,59.99000168,0.25999999,South America,PENDING,99.98999786,Second Class
2,Cleats,LATAM,9.899999619,0.200000003,Caribbean,PENDING,59.99000168,Second Class
2,Cleats,LATAM,9.899999619,0.49000001,Central America,PENDING,59.99000168,Second Class
2,Cleats,LATAM,23.39999962,0.330000013,Central America,PENDING,59.99000168,Second Class
2,Cleats,LATAM,28.79999924,0.5,Central America,PENDING,59.99000168,Second Class
2,Cleats,LATAM,28.79999924,0.170000002,Central America,PENDING,59.99000168,Second Class
2,Cleats,LATAM,30.59000015,0.469999999,South America,PENDING,59.99000168,Second Class
